ID,Name,Age,Rating
201220,L. Memushaj,31,71
215556,E. Fernandes,22,71
232708,M. Valenzuela,19,71
186116,H. Lansbury,27,71
216325,A. Gunn,22,71
225541,A. Kamara,23,71
168965,R. Riou,30,71
176389,Jung Sung Ryong,33,71
199174,A. Caracciolo,28,71
221702,Ewandro,22,71
228614,G. Holtmann,23,71
201991,Erik Morán,27,71
212231,Tobias Figueiredo,24,71
223495,I. Rossi,24,71
230407,Miltisco Paulino,30,71
233223,P. Brlek,24,71
223240,G. Bettini,25,71
224520,R. Kent,21,71
229896,Jordi Calavera,22,71
241672,M. Lešković,27,71
188168,G. Friend,30,71
200713,S. Aydoğdu,27,71
177673,S. Gashi,29,71
49161,O. Deschacht,37,71
223498,E. Cecchini,23,71
211723,T. Knipping,25,71
222987,H. Yamaguchi,27,71
223243,V. Aguilera,29,71
50955,J. Cavalli,36,71
216076,L. Pasciuti,28,71
200461,M. Makuszewski,28,71
215309,L. Albertengo,27,71
181006,Serginho,31,71
207887,F. Schnellhardt,24,71
143119,M. Pavone,36,71
224271,T. Goiginger,25,71
36111,K. Beckerman,36,71
16,Luis García,37,71
230672,Lyanco,21,71
178448,A. Luci,33,71
245520,Luca Sangalli,23,71
203537,S. Ameobi,26,71
205585,J. Price,25,71
184337,Go Yo Han,30,71
208914,O. Hawsawi,32,71
189459,Jaime Romero,27,71
177684,S. Grippo,29,71
235029,F. Chalov,20,71
188949,L. Siligardi,30,71
199191,D. Appiah,26,71
139799,S. Silva,37,71
199960,J. Paterson,26,71
201240,T. Barkhuizen,24,71
168984,I. Bangoura,33,71
235544,S. Memišević,24,71
188696,F. Tabanou,29,71
164633,T. Hoogland,33,71
230681,G. Pezzella,20,71
240409,D. Kolovetsios,26,71
243993,Enric Gallego,31,71
169498,J. Garner,30,71
235290,K. Bonifazi,22,71
192026,Souza,30,71
209691,J. Adéoti,29,71
214299,R. Caroca,28,71
215067,D. Rosero Valencia,24,71
228124,M. Jonjić,27,71
229404,A. Tarek,26,71
167452,O. Fink,36,71
186140,F. Macheda,26,71
192540,M. Duffy,32,71
206109,Y. Chibsah,25,71
211741,T. Schütz,30,71
238621,Rodrigo Becão,22,71
245021,M. Loum,21,71
138782,D. Fletcher,34,71
204830,Vadillo,23,71
205086,P. Klement,25,71
202271,A. Gogia,26,71
34079,A. Cole,37,71
232223,K. Tsimikas,22,71
175391,Mateus,34,71
196896,Babanco,32,71
204320,X. Mercier,28,71
139296,D. Nugent,33,71
159520,N. Fernández,39,71
202017,O. Hernández,25,71
205857,E. Mathoho,28,71
213537,B. Sarr,27,71
214817,A. Sagal,25,71
235041,J. Grimm,31,71
205858,M. Nyatama,30,71
209698,B. Touré,26,71
227106,Diego González,23,71
227362,S. Rosted,23,71
233250,Y. Suzuki,22,71
235554,I. Sacko,20,71
194082,Flavio Paixão,33,71
157219,G. Fernández,34,71
163619,J. Hayes,30,71
229155,T. Ouwejan,22,71
177955,D. Guerrero,30,71
54051,W. Routledge,33,71
210724,C. Paterson,23,71
212260,Hwang Ui Jo,25,71
235812,G. Kvilitaia,24,71
195620,R. Krishna,30,71
222501,T. Castagne,22,71
226085,Léo Jardim,23,71
230181,Heitor Gesse,34,71
244261,L. Majer,20,71
219174,R. Carrera,26,71
220198,B. Celina,21,71
232230,R. Matarrita,23,71
178470,L. Vitale,30,71
187942,R. Gestede,29,71
157479,Pedro López,34,71
231207,J. Lucumi,20,71
232487,W. Endo,25,71
236071,João Bardinho,34,71
207657,F. Barrientos,26,71
185129,P. Glykos,31,71
194089,C. Moritz,28,71
201514,E. Kachunga,26,71
214570,S. Mendoza,26,71
219690,Diego Galo,34,71
202283,Lins,30,71
106795,G. Pegolo,37,71
125995,U. Bulut,35,71
219180,Dani Calvo,24,71
230188,Alam Araújo,26,71
239148,F. Andrijašević,27,71
244268,I. Fiolić,22,71
189228,M. Caire,29,71
226093,C. Adams,21,71
193581,P. Škuletić,28,71
138798,G. Lux,36,71
148526,P. Kieszek,34,71
215086,B. Cortés,23,71
217646,S. Nishikawa,32,71
176942,M. Lustig,31,71
218415,A. Bjelica,24,71
215344,G. Alcoba,33,71
184624,J. Rhodes,28,71
196913,J. Campos,30,71
234033,Borja Lasso,24,71
237105,O. Cabezas,21,71
186161,G. Sunu,27,71
198194,D. Williams,29,71
227890,Nuno Santos,23,71
240690,N. González,20,71
189490,M. Boland,31,71
205363,M. Bianchetti,25,71
214323,G. Celis,25,71
213556,Somália,29,71
190516,Y. El Ghanassy,27,71
207669,E. Finlay,27,71
191541,A. Uchida,30,71
193333,N. Brighenti,28,71
213302,I. Tajouri-Shradi,24,71
227638,S. Abdullahi,21,71
192310,Lionn,29,71
198455,J. Larsson,28,71
222775,T. Pachonik,23,71
181559,F. Bellugou,31,71
193847,Osmar,30,71
196151,S. Motta,34,71
241464,Pau Torres,21,71
241720,André Pereira,23,71
241976,Tiago Sá,23,71
185144,M. Coda,29,71
192824,W. Mesloub,32,71
201529,M. Capuano,26,71
206649,A. Henríquez,35,71
171321,G. Dorrans,31,71
183353,Víctor Díaz,30,71
194361,T. Makino,31,71
198970,J. Mensah,27,71
212282,I. Sylla,24,71
191034,Cyriac,27,71
204347,Bernardo,24,71
211515,P. Gollini,23,71
229435,M. Vlap,21,71
230459,Tiago Pombeira,30,71
233531,Y. Soteldo,21,71
171067,Rafa López,33,71
156988,A. Nocerino,33,71
229948,J. Harper,22,71
175932,R. De Laet,29,71
216381,J. Zimmer,24,71
156221,C. Săpunaru,34,71
223293,Afonso Figueiredo,25,71
223550,J. Omlin,24,71
240702,R. Yaremchuk,22,71
197439,F. Wiedwald,28,71
203327,A. Galabinov,29,71
215615,Maikel Mesa,27,71
231231,B. Garnica,22,71
204352,D. Arslanagic,25,71
208960,H. Henao,31,71
232512,Y. Kashiwa,30,71
190528,J. Gol,32,71
209473,N. Ghilas,28,71
209729,B. McKay,23,71
223297,Carraça,25,71
205122,Adriano Facchini,35,71
211522,A. Callens,26,71
150594,J. Perbet,33,71
206147,M. Antonsson,27,71
156227,Carlitos,35,71
156483,C. Lucchetti,40,71
184387,J. Bostock,26,71
224836,V. Milinković-Savić,21,71
172100,G. Peñalba,33,71
231493,L. Kleinheisler,24,71
233029,R. Aliendro,27,71
172613,L. Seijas,32,71
187205,L. Fuentes,31,71
199750,R. Hassan,27,71
222022,L. Di Plácido,24,71
243270,Heriberto Tavares,21,71
200519,Pulido,27,71
207943,Ewerton,25,71
215111,G. Verón,28,71
225863,O. Boscagli,20,71
165191,C. Jerome,31,71
186695,E. Muñoz,27,71
204104,U. Đerić,26,71
144200,E. Albayrak,27,71
213064,F. Calvo,25,71
220488,F. Costa,23,71
179528,Xavi Torres,31,71
209738,A. Cadavid,32,71
162890,J. Spector,32,71
188234,Felipe,31,71
208459,M. Dijks,25,71
209483,M. Hassen,23,71
198220,M. Bourabia,26,71
199244,L. Hejda,28,71
202060,E. Bergström,25,71
170828,Shikabala,32,71
234573,Aurélio Buta,21,71
223054,C. Penilla,27,71
228942,D. Cools,22,71
237646,D. Muñoz,22,71
217167,G. Sandoval,22,71
224591,Y. Bodiger,23,71
214096,T. Kleindienst,22,71
217168,J. Abella,24,71
169808,U. Emanuelson,32,71
183632,R. Tesche,31,71
3665,B. Nivet,41,71
239953,Léo Jabá,19,71
184401,Paulo Henrique,29,71
241746,Y. Meriah,24,71
231507,A. Soto,24,71
234579,J. Quiñones,21,71
234835,Domingos Duarte,23,71
204372,E. Başsan,26,71
219988,F. Avenatti,25,71
185172,V. Fiorillo,28,71
197973,O. González,33,71
158293,Zheng Zhi,37,71
190549,M. Henriksen,25,71
230486,Paulolettinho,34,71
172886,S. Malezas,33,71
199511,W. Lautoa,30,71
211287,M. Fofana,26,71
213591,J. Cornejo,27,71
214615,J. Duque,31,71
219736,E. Horvath,23,71
198489,J. McClean,29,71
183385,A. Guédioura,32,71
208730,E. Valentini,29,71
231002,J. Šimunović,23,71
235866,C. Kouamé,20,71
184154,N. De Pauw,28,71
230235,Alex das Freitas,30,71
190555,Mossa,29,71
214876,J. Marriott,23,71
225884,J. Riojas,30,71
227932,L. Fröde,23,71
237404,L. Pokorný,24,71
240988,D. Vavro,22,71
176732,M. Bjärsmyr,32,71
159581,Oriol Riera,31,71
234333,M. Maolida,19,71
188765,M. Mostefa,34,71
214366,R. Carrascal,25,71
234078,O. Mangala,20,71
192608,M. Barthelmé,29,71
193632,A. Novikovas,27,71
199266,Ji Dong Won,27,71
222562,R. Rúnarsson,23,71
223074,D. Rotariu,22,71
239970,Paulinho,17,71
204387,Juan Carlos,27,71
201572,M. Korhut,29,71
213092,S. Piette,23,71
161636,N. Ortigoza,33,71
194916,António Filipe,33,71
233061,M. Pereira Lage,21,71
234853,Jean Cléber,28,71
239717,O. Danchenko,23,71
192613,C. Pantilimon,31,71
205158,Guillermo,25,71
175462,O. Vizcarrondo,34,71
224103,E. Aguirre,21,71
228967,Edu Machado,28,71
191079,H. Dean,26,71
214376,D. Andrade,27,71
224104,D. Martínez,28,71
159080,C. Bryson,31,71
209769,B. Başaçıkoğlu,23,71
227689,K. Mrabti,24,71
169321,M. Fraga,30,71
234857,I. Oblyakov,19,71
183145,S. Logan,30,71
201066,D. Kaiser,29,71
214378,D. Silva,31,71
241771,A. Nwakaeme,29,71
225900,J. Sambenito,26,71
194924,Toribio,29,71
199789,M. Yumlu,30,71
202605,A. Milošević,26,71
192621,D. Nounkeu,32,71
217710,M. Barragán,26,71
220782,M. Ilaimaharitra,22,71
186990,H. González,27,71
241775,J. El Yamiq,26,71
222832,João Teixeira,24,71
224368,M. Doumbia,23,71
178032,R. Brégerie,31,71
197233,A. Diallo,26,71
203633,M. Bruno,24,71
183921,J. Faussurier,31,71
191089,C. Wickham,25,71
199282,A. Abrashi,28,71
232562,K. Nakamura,23,71
177522,Suso Santana,33,71
224371,J. Bowen,21,71
233075,Garrido,28,71
236403,E. N'Dicka,18,71
239475,J. González,19,71
246387,M. Suárez,22,71
190579,Y. Andreu,29,71
200820,J. Obita,24,71
202356,Z. Erdal,30,71
210548,L. Capezzi,23,71
211060,Elsinho,28,71
214388,D. Asprilla,29,71
216692,S. Torrico,38,71
230772,Léo Gamalho,32,71
112244,J. Plašil,36,71
200309,T. Darikwa,26,71
224885,Guilherme Sityá,28,71
193909,Escassi,29,71
204406,G. Achilier,33,71
142454,Verza,31,71
189558,B. Salamon,27,71
193910,A. Forshaw,26,71
214135,J. Quiñones,28,71
215159,W. Camacho,32,71
156535,T. Buffel,37,71
164471,Xisco,32,71
230263,Adeilson Gesser,26,71
193143,Roderick Miranda,27,71
197240,N. Besara,27,71
204920,D. Zbozień,29,71
214392,J. Cuero,30,71
222840,R. Coly,22,71
202873,K. Müller,27,71
208505,R. Zozulya,28,71
225145,R. Mphahlele,28,71
169593,K. Lee,30,71
189561,B. Koita,27,71
230266,Heltinho Melo,34,71
230522,Nascimentardo,30,71
173434,P. Barrera,31,71
205691,R. Pucino,27,71
210555,Miguel Rodrigues,25,71
218747,C. Pinares,27,71
193147,A. Gonçalves,32,71
194171,K. Musona,28,71
203388,Tiago,25,71
221564,N. Leiva,21,71
211325,A. Schiavone,25,71
177533,Manuel da Costa,32,71
190589,S. Hierländer,27,71
138110,Bruno Alves,36,71
210814,J. Velázquez,27,71
212607,M. Chanot,28,71
220031,O. McBurnie,22,71
222079,J. Onomah,21,71
169343,M. Madl,30,71
239231,Cucurella,19,71
142720,C. Araujo,36,71
211840,M. Hartmann,30,71
179840,M. Spiranovic,30,71
181120,Chong Te Se,34,71
192128,M. Albornoz,27,71
200065,A. Nukan,24,71
158849,L. Szukała,34,71
214146,E. Perlaza,29,71
215938,M. Dal Hende,27,71
230275,Emerson Avintes,26,71
230531,Saberto Botelho,30,71
164484,J. Dahlin,31,71
236164,Martin Cordeia,34,71
176772,A. Oukidja,29,71
246405,B. Angulo,22,71
189061,S. Burchert,28,71
222598,Nélson Monte,22,71
214919,D. Rojas,23,71
229255,Charles,24,71
236935,H. Wolf,19,71
214409,E. Videla,30,71
158089,P. Ledesma,34,71
233097,R. van Drongelen,19,71
234889,F. Jensen,20,71
234122,Artur,22,71
194956,Edgar Costa,31,71
214413,S. Martínez,24,71
215437,D. Fisher,24,71
155533,L. Clarke,33,71
186253,T. Hubočan,32,71
190093,Dani Castellano,30,71
190094,Javi Castellano,30,71
204687,P. Olkowski,28,71
150415,M. Caligiuri,34,71
236175,Marlion Rolim,26,71
198032,D. Burn,26,71
204688,S. Schwab,27,71
224656,O. Aina,21,71
225680,A. Mina,27,71
215441,S. Guirassy,22,71
223633,L. Paqarada,23,71
199570,J. Sánchez,28,71
205970,J. Wallace,24,71
207762,Jota,25,71
224146,Jesús Imaz,27,71
189586,Dani Hernández,32,71
238227,K. Diatta,19,71
193683,X. Chavalerin,27,71
199060,G. Tzavellas,30,71
201876,O. Omoijuanfo,24,71
211348,S. Dimitrievski,24,71
230292,Eltildo Bessa,34,71
193172,B. Marshall,27,71
194964,N. Mendez-Laing,26,71
202646,Álex Martínez,27,71
208790,Z. Bakkali,22,71
162198,G. Gimbert,32,71
229782,M. Gajić,22,71
176790,S. Aigner,30,71
229271,P. Köpke,22,71
192663,F. Klos,30,71
201368,K. McLean,26,71
184472,M. Olsson,30,71
202905,C. Nyman,25,71
228761,O. Estupiñán,21,71
198810,B. Wright,25,71
220570,J. Bednarek,22,71
184218,L. Vibe,31,71
192922,O. Jiménez,29,71
201883,Alejandro Rodríguez,26,71
180635,T. Elphick,30,71
205212,David Ferreiro,30,71
137373,M. Gobbi,37,71
212381,R. Insigne,24,71
220061,N. Gyömbér,25,71
236189,Túlio Sandoiro,34,71
176029,Hélder Barbosa,31,71
179613,B. Sako,30,71
51101,M. Domizzi,38,71
183453,P. Oniangué,29,71
212382,P. Onuachu,24,71
52126,F. Balmont,38,71
184990,Antoñito,30,71
194718,A. Baby,29,71
215455,B. Petković,23,71
193695,Nélson Lenho,34,71
214944,Gumbau,23,71
220064,C. Aboagye,23,71
223136,Y. Erdoğan,25,71
164256,Paulinho,32,71
216481,J. Cooper,23,71
193185,S. Malone,27,71
212130,M. Maloča,29,71
182178,G. Berardi,29,71
201379,Samu García,28,71
177571,T. Derijck,31,71
202148,A. Khalili,26,71
140196,Y. Endo,38,71
202149,E. Kaçe,24,71
220837,D. Machado,24,71
240037,S. Plavšić,22,71
205990,H. Reed,23,71
219814,S. Klaiber,23,71
224422,J. Boga,21,71
194727,D. Contento,28,71
102056,S. Padoin,34,71
203177,D. Foulquier,25,71
199594,Paco Montañés,31,71
206506,T. Dingomé,27,71
211626,D. Kądzior,26,71
223402,E. Taşdemir,22,71
190122,P. Coutts,29,71
193706,D. Dumić,26,71
194730,Juan Carlos,30,71
187051,S. Privat,28,71
231340,G. Montiel,21,71
228782,João Gamboa,21,71
229294,A. Zhirov,27,71
203439,M. Tosetti,26,71
230319,André Milazisco,34,71
201136,M. Colin,26,71
200113,F. Jozefzoon,27,71
164529,D. Moor,34,71
124337,A. Turan,34,71
193201,O. Bayram,26,71
142258,S. Bossut,32,71
211378,J. Irvine,25,71
213938,D. Biraschi,23,71
223922,A. Bouchalakis,25,71
211891,A. Voglsammer,26,71
221875,Son Jun Ho,26,71
197300,A. El Said,32,71
208052,A. Yiadom,26,71
199861,W. Sobota,31,71
204213,I. Latovlevici,32,71
159157,B. Leal,36,71
188597,E. Zelazny,26,71
210358,A. Brignoli,26,71
225206,K. Narey,23,71
166838,M. Pugh,31,71
237238,S. McTominay,21,71
220087,Fabrício Baiano,26,71
186551,F. Navarro,29,71
230072,R. Bajić,24,71
201145,M. Le Bihan,28,71
212409,A. Rentería,25,71
223929,A. Leya Iseka,20,71
224953,André Moreira,22,71
180409,C. Gülselam,30,71
186553,M. Rodríguez,32,71
189369,G. Litteri,30,71
220090,Raphael Rossi,27,71
224442,B. Kamara,21,71
233147,R. Oshima,25,71
172475,L. Bruins,31,71
202940,N. Kebano,26,71
230332,Wiliam Santinho,34,71
207805,L. Sadiku,26,71
224189,Y. Barbet,25,71
170941,Javi Moyano,32,71
188094,J. McLaughlin,29,71
198079,M. Büchel,27,71
198335,B. Oviedo,28,71
213439,J. Osorio,26,71
230335,Wagner Orsinho,30,71
231360,J. Elías,22,71
166080,Evandro,31,71
241856,Manu Morlanes,19,71
188352,K. Großkreutz,29,71
158657,T. Kessler,32,71
182209,M. Beevers,28,71
137410,D. Gastaldello,35,71
211394,P. Faragò,25,71
221378,C. Ramírez,30,71
226754,I. Bennacer,20,71
190658,O. Coulibaly,28,71
220355,Alex Alegría,25,71
233411,C. Adjapong,20,71
110019,Dorado,35,71
138436,J. Walters,34,71
228804,A. De Sart,21,71
230340,Luisinho Conradi,30,71
235717,B. Özcan,20,71
206534,P. Bamford,24,71
213446,R. López,25,71
220358,F. Monteseirín,23,71
229574,A. Calabresi,22,71
236998,J. Léa Siliki,22,71
217287,J. De Sart,23,71
224967,M. Sylla,24,71
205256,K. Boli,27,71
221896,D. Avdijaj,21,71
164041,Nauzet,33,71
187337,G. Molins,29,71
200138,M. Hector,25,71
207562,S. Andersson,26,71
142794,F. Erpen,35,71
214986,F. Meza,28,71
227530,D. Lemos,29,71
168650,Z. Kuzmanović,30,71
243402,Lisandro Semedo,22,71
222411,J. Prior,22,71
224459,V. Salazar,25,71
188107,A. Diomande,28,71
212428,A. Niane,25,71
242380,Stephen Eustáquio,21,71
224461,W. Montoya,24,71
183245,Kadu,31,71
198350,D. Bentley,24,71
215502,B. Drągowski,20,71
229582,G. Mancini,22,71
173518,T. Clarke,30,71
139727,F. Boeckx,31,71
205008,Adryan,23,71
211920,M. Grüttner,32,71
212944,J. Cevallos,23,71
220624,L. Acosta,23,71
236496,M. Guendouzi,19,71
238033,F. Nita,30,71
177105,P. Ebert,31,71
140498,D. Marshall,33,71
210386,K. Peterson,23,71
236498,S. Lammers,21,71
186578,A. King,29,71
216275,P. Mwene,24,71
226515,Andrei Girotto,26,71
167379,Danilo Silva,31,71
225236,B. Kuscevic,22,71
232148,D. Sallói,21,71
169941,Ukra,30,71
213718,B. Acosta,31,71
230358,Tramontinaldo,34,71
234966,S. Hernández,31,71
199895,L. Lacroix,26,71
217047,A. Godoy,28,71
186839,N. McGinn,30,71
211672,T. Boyd,23,71
153048,M. Eikrem,27,71
221912,Kang Hyeon Mu,23,71
231128,H. Toledo,22,71
169432,M. Lacen,34,71
190424,E. Adu,27,71
205529,L. Antei,26,71
198874,Adriano,30,71
202458,N. Foor,26,71
234458,C. Quintana,30,71
235226,Ângelo Neto,26,71
199131,A. Tinnerholm,27,71
205531,V. Verre,24,71
224987,I. Provedel,24,71
229084,R. Herrera,29,71
163804,J. Féret,35,71
234716,J. Attamah,24,71
239580,Bremer,21,71
145117,Dorca,35,71
158685,Defendi,32,71
227293,Jonas,26,71
176605,P. Armero,31,71
201438,H. Van Der Bruggen,25,71
212446,L. Garritano,24,71
225502,K. Balanta,21,71
230366,Silvosinho,34,71
230367,Tony Muttinho,34,71
202208,D. Petratos,25,71
188128,Manu Barreiro,31,71
189920,R. Köse,30,71
190432,Oier,32,71
16097,N. Rimando,39,71
219617,J. Arzura,25,71
226273,S. Davis,25,71
238305,Nacho Vidal,23,71
179681,M. Samudio,31,71
188385,M. Martin,30,71
142818,F. Cubero,39,71
204771,R. Baca,28,71
197860,Ivo Pinto,28,71
210404,S. Doukara,26,71
234980,Y. Shakhov,27,71
124388,O. Çek,27,71
227813,O. Zinchenko,21,71
238053,S. Limbombe,27,71
239845,K. Galanopoulos,20,71
175589,Feng Xiaoting,32,71
244709,M. Jevtovic,24,71
198630,Arroyo,29,71
212710,Joel Pereira,22,71
226278,Xavier,25,71
228838,E. Remedi,23,71
187878,L. Mareček,28,71
204519,C. Martina,28,71
237799,K. Sugimoto,25,71
181479,A. Wilkinson,33,71
184807,Mano,31,71
200424,B. Rienstra,28,71
223208,Z. Kalmár,23,71
236264,P. Aquino,23,71
178152,R. Faty,31,71
200425,M. te Wierik,26,71
137449,J. Callsen-Bracker,33,71
191209,J. Isijara,28,71
214506,R. Torres,32,71
224490,M. Çelik,21,71
163050,B. Sharp,32,71
232938,T. Tomiyasu,19,71
198379,G. Thorne,25,71
200683,O. Rashid,26,71
210923,M. Al Owais,26,71
212715,S. Palacios,26,71
235499,D. Benlamri,28,71
237548,O. Haddadi,26,71
244204,N. Katić,21,71
201965,S. Thern,25,71
206317,N. Bitton,26,71
201966,A. Søderlund,30,71
210926,A. Ateef,25,71
216302,E. García,28,71
238830,Alexandre Guedes,24,71
134895,R. Hilbert,33,71
205551,Álvaro Lemos,25,71
216815,Flávio,24,71
230383,Pombaxinho,34,71
192495,R. Sawyers,26,71
199152,D. Lekić,33,71
163056,N. Champagne,33,71
189680,Fábio,27,71
199409,Deivid,29,71
172529,B. Hämäläinen,29,71
198386,S. Dubarbier,32,71
200434,L. Cavanda,27,71
208114,Patrick,27,71
212466,C. Cisneros,24,71
220659,J. Brownhill,22,71
230387,Heitinho Zanon,34,71
237555,J. Bolingi,24,71
186355,E. Conde,35,71
204276,T. Hemed,31,71
205556,L. Krajnc,23,71
205812,P. Terracciano,28,71
214772,N. Pasquini,27,71
232692,G. Acosta,29,71
181236,Fernando Boldrin,29,71
189172,Fidel,28,71
212470,M. Rodriguez,27,71
213750,K. Sema,24,71
214006,Y. Candelo,26,71
223734,R. García Guerreño,28,71
225782,A. Maitland-Niles,20,71
233974,Nathael Silbeira,34,71
176630,Marco Rocha,31,71
189430,S. Colombi,27,71
191222,Unai Medina,28,71
202487,Jair,29,71
164855,J. Lynch,30,71
232183,C. Fai,25,71
234488,M. Rygaard,27,71
237560,M. Djenepo,20,71
182520,M. Männel,30,71
120312,M. Dawson,34,71
219641,Cristian López,29,71
220921,A. Esiti,24,71
221433,O. Govea,22,71
233977,Eduardo Fonseira,30,71
169978,R. Beerens,30,71
221179,Sebas Coris,25,71
226299,B. Róchez,23,71
172283,Carlos Martínez,32,71
222204,Cao Yunding,28,71
223740,Eguaras,26,71
140029,O. Pérez,45,71
193277,J. Siebenhandl,28,71
198654,A. Kolomeytsev,29,71
195838,Crivellaro,29,71
209407,L. Lollo,27,71
212223,S. Maguire,24,71
218623,Cafú,25,71
162047,Zapater,33,71
207872,J. Botaka,25,70
212992,J. Böðvarsson,26,70
233472,N. Sarenren Bazee,21,70
184320,R. Bianco,30,70
143617,O. Adın,32,70
223489,A. Pešić,26,70
228353,G. Hendrickx,23,70
198914,J. Hochscheidt,30,70
214018,J. Cabezas,27,70
233986,Jony Reitosa,26,70
186882,P. Šteinbors,32,70
199683,K. Çörekçi,26,70
206083,J. Murphy,23,70
216067,R. Gagliolo,28,70
225539,D. Solanke,20,70
230147,F. Sacko,23,70
236547,J. Sýkora,24,70
190467,D. de Buen,26,70
203780,F. Veseli,25,70
207876,A. González,25,70
211204,D. John,23,70
162052,D. Ousted,33,70
241412,A. Preciado,23,70
212229,Filipe Chaby,24,70
214021,F. Torijano,29,70
156421,J. Valenzuela,34,70
230405,Barbosaldinho,30,70
235781,Santi Comesaña,21,70
230150,Luís Machado,25,70
231942,Han Chan Hee,21,70
235526,D. Geiger,20,70
241670,F. Bradarić,26,70
176902,L. Figueroa,35,70
138247,K. Stuhr-Ellegaard,35,70
219655,F. Zampano,24,70
157703,U. Hünemeier,32,70
227591,A. Canelo,26,70
200968,F. Ogier,29,70
204040,Luiz Antônio,27,70
212232,J. Maclaren,24,70
213512,G. Þórarinsson,26,70
197641,B. Leroy,29,70
206601,M. Sampirisi,25,70
214025,C. Higuita,24,70
238857,Wilson Manafá,23,70
241673,B. Barišić,25,70
245257,João Lucas,22,70
189961,V. Kadlec,26,70
205834,S. Lundevall,29,70
234762,Alberto Benito,26,70
238346,H. Mendyl,20,70
241162,J. Paintsil,20,70
212747,T. Martínez,23,70
222475,M. Thorsby,22,70
157707,B. Berisha,32,70
234763,Ramón Folch,28,70
220172,S. Janko,22,70
221452,Nano,23,70
239116,C. Ganea,26,70
8205,Braga,35,70
139533,A. Hutton,33,70
220429,G. Campi,27,70
173325,De las Cuevas,32,70
183565,A. Feick,30,70
225294,Edson Farias,26,70
238862,Lucas Possignolo,24,70
190734,G. Makaridze,28,70
199183,Kim Bo Kyung,28,70
209423,M. Michel,26,70
220175,O. Kemen,21,70
222991,M. Saito,28,70
161807,M. Kelemen,38,70
230415,Lourival Dinisco,30,70
233999,Jairo Farnias,30,70
222224,P. Anton,27,70
222225,S. Popov,27,70
222993,Y. Kakitani,28,70
229137,E. Rolland,29,70
229649,G. Suazo,20,70
189713,E. Falkenburg,30,70
202002,L. Landre,26,70
204050,S. Vergini,29,70
215314,Carlos Gutiérrez,26,70
220178,J. Bokila,29,70
164626,T. Kristensen,35,70
184338,G. Bellusci,28,70
190738,H. Nielsen,24,70
237075,C. Ramirez,27,70
179731,D. Cabrera,28,70
204820,G. Mackay-Steven,27,70
227604,F. Platte,22,70
156437,P. Pentke,33,70
135190,M. Liendl,32,70
203798,F. Seymour,30,70
209430,R. Ripart,25,70
229654,Gerard Valentín,24,70
214807,F. Schultz,26,70
155671,L. Trałka,34,70
183831,A. Dona Ndoh,32,70
207640,M. Yattara,24,70
231448,R. Nelson,18,70
176920,M. Torrén,29,70
212249,S. Kerk,24,70
213017,B. Davies,22,70
224537,Iago,26,70
230169,Victor Fachinhas,34,70
193561,K. Leerdam,28,70
194329,Javi Ros,28,70
206106,C. Şahin,23,70
212506,M. Matos,35,70
180250,William,31,70
199195,J. Delaplace,32,70
156443,C. Janker,33,70
229659,B. Heynen,21,70
232219,Bismark,24,70
190747,Ortuño,27,70
220700,M. Azira,30,70
224796,J. Rodríguez,22,70
176924,F. González,31,70
204061,M. Falzerano,27,70
212509,C. Ascues,26,70
216605,Akapo,25,70
222493,M. Friedrich,22,70
172317,David Fernández,33,70
108061,R. Ziegler,32,70
239389,A. Ábalos,32,70
194077,V. Sarı,29,70
204062,D. Keet,28,70
224542,N. Leyes,28,70
229150,P. Hatzidiakos,21,70
230686,J. Makengo,20,70
190494,D. Opare,27,70
193310,D. Schmidt,31,70
198175,L. Castaignos,25,70
211231,R. Azeez,25,70
216351,D. Antolić,28,70
208160,D. Jevtić,25,70
232736,Y. Kobayashi,26,70
235552,E. Seka,31,70
185120,M. Volta,31,70
189472,Aridane,29,70
198177,B. Schenkeveld,26,70
234017,Allan Ardaújo,30,70
235297,M. Bero,22,70
177953,C. Chantôme,30,70
190497,D. Hoesen,27,70
197154,A. Machado,33,70
212771,Rodolfo,25,70
218659,M. Targett,22,70
239907,R. Dwamena,22,70
190499,K. Laribi,27,70
209444,Bruno Nascimento,27,70
212516,J. Souttar,21,70
215076,L. Faravelli,25,70
236836,O. Okwonkwo,20,70
240164,D. Zuma,23,70
209957,J. Busk,24,70
219942,D. Delgado,25,70
240166,N. Mihajlović,22,70
244006,Lucas Áfrico,23,70
194086,D. Lévêque,28,70
208679,R. Himmelmann,29,70
217639,Y. Kashiwagi,30,70
244263,A. Rrahmani,24,70
201512,P. Sagna,27,70
205352,J. Archer,25,70
176680,M. Pedersen,28,70
183336,P. Helland,28,70
221737,Y. Moreno,23,70
159017,K. Hämäläinen,31,70
163369,S. Pocognoli,30,70
163625,G. Leadbitter,32,70
211499,H. Quiñones,26,70
230443,Ansel Barnisco,30,70
192555,I. El Adoua,31,70
214572,J. Angulo,29,70
228908,J. Berthomier,28,70
231212,E. Rolón,23,70
209453,A. Frączczak,30,70
204078,R. Wolski,25,70
173614,J. Pearce,30,70
244270,N. Moro,20,70
240943,B. Aouacheria,24,70
198704,J. McEachran,25,70
203568,P. Wszołek,26,70
211504,L. Baker,23,70
235312,Alfonso Herrero,24,70
206129,A. Măţel,28,70
231985,K. Rosenberry,24,70
192561,L. Thy,26,70
212018,Koo Ja Ryong,26,70
